order_id,payment_method,payment_status
10381,Card,Completed
10382,M-Pesa,Completed
10383,M-Pesa,Completed
10384,Card,Completed
10385,M-Pesa,Completed
10386,Cash on Delivery,Refunded
10387,Cash on Delivery,Completed
10388,Cash on Delivery,Completed
10389,Card,Failed
10390,Cash on Delivery,Completed
10391,Cash on Delivery,Completed
10392,M-Pesa,Completed
10393,M-Pesa,Failed
10394,Card,Completed
10395,Cash on Delivery,Completed
10396,Card,Completed
10397,Card,Completed
10398,Card,Completed
10399,Cash on Delivery,Completed
10400,M-Pesa,Failed
10401,M-Pesa,Completed
10402,Card,Completed
10403,Card,Completed
10404,Cash on Delivery,Completed
10405,Card,Completed
10406,M-Pesa,Completed
10407,Cash on Delivery,Completed
10408,Cash on Delivery,Refunded
10409,Cash on Delivery,Completed
10410,M-Pesa,Completed
10411,Card,Completed
10412,M-Pesa,Completed
10413,M-Pesa,Failed
10414,Cash on Delivery,Completed
10415,M-Pesa,Completed
10416,Cash on Delivery,Refunded
10417,M-Pesa,Completed
10418,Cash on Delivery,Completed
10419,M-Pesa,Failed
10420,Cash on Delivery,Completed
10421,Cash on Delivery,Completed
10422,Cash on Delivery,Completed
10423,Cash on Delivery,Completed
10424,M-Pesa,Failed
10425,M-Pesa,Completed
10426,Cash on Delivery,Completed
10427,Cash on Delivery,Completed
10428,Card,Completed
10429,Cash on Delivery,Completed
10430,Card,Completed
10431,M-Pesa,Completed
10432,M-Pesa,Completed
10433,Card,Completed
10434,M-Pesa,Refunded
10435,Cash on Delivery,Completed
10436,M-Pesa,Completed
10437,M-Pesa,Completed
10438,Card,Completed
10439,Card,Failed
10440,M-Pesa,Completed
10441,M-Pesa,Completed
10442,Card,Completed
10443,Cash on Delivery,Completed
10444,Cash on Delivery,Completed
10445,Card,Completed
10446,Cash on Delivery,Completed
10447,M-Pesa,Completed
10448,Cash on Delivery,Completed
10449,M-Pesa,Completed
10450,M-Pesa,Completed
10451,Cash on Delivery,Completed
10452,Cash on Delivery,Completed
10453,Cash on Delivery,Completed
10454,Cash on Delivery,Completed
10455,Card,Completed
10456,M-Pesa,Completed
10457,Cash on Delivery,Completed
10458,Cash on Delivery,Completed
10459,Cash on Delivery,Completed
10460,M-Pesa,Completed
10461,Cash on Delivery,Refunded
10462,M-Pesa,Completed
10463,Card,Completed
10464,Cash on Delivery,Completed
10465,M-Pesa,Completed
10466,Cash on Delivery,Completed
10467,M-Pesa,Completed
10468,M-Pesa,Completed
10469,M-Pesa,Completed
10470,Cash on Delivery,Completed
10471,Cash on Delivery,Completed
10472,M-Pesa,Completed
10473,Cash on Delivery,Completed
10474,Cash on Delivery,Completed
10475,Cash on Delivery,Completed
10476,Card,Completed
10477,Cash on Delivery,Refunded
10478,Card,Completed
10479,Cash on Delivery,Completed
10480,Cash on Delivery,Completed
10481,Cash on Delivery,Completed
10482,M-Pesa,Completed
10483,Cash on Delivery,Completed
10484,M-Pesa,Completed
10485,Card,Completed
10486,Cash on Delivery,Failed
10487,Card,Refunded
10488,Cash on Delivery,Completed
10489,M-Pesa,Completed
10490,Cash on Delivery,Completed
10491,Cash on Delivery,Completed
10492,Card,Completed
10493,M-Pesa,Completed
10494,M-Pesa,Completed
10495,Cash on Delivery,Completed
10496,Card,Completed
10497,M-Pesa,Completed
10498,Cash on Delivery,Failed
10499,M-Pesa,Failed
10500,Cash on Delivery,Completed
10501,M-Pesa,Completed
10502,Cash on Delivery,Completed
10503,M-Pesa,Completed
10504,Card,Completed
10505,Card,Completed
10506,Cash on Delivery,Completed
10507,M-Pesa,Completed
10508,Cash on Delivery,Completed
10509,Cash on Delivery,Completed
10510,M-Pesa,Completed
10511,M-Pesa,Completed
10512,Card,Completed
10513,Card,Failed
10514,M-Pesa,Completed
10515,Card,Completed
10516,Card,Completed
10517,M-Pesa,Completed
10518,Card,Completed
10519,Card,Failed
10520,Card,Failed
10521,Cash on Delivery,Completed
10522,Card,Completed
10523,Cash on Delivery,Completed
10524,Card,Completed
10525,Cash on Delivery,Completed
10526,Card,Completed
10527,Card,Completed
10528,Cash on Delivery,Completed
10529,Cash on Delivery,Completed
10530,Cash on Delivery,Failed
10531,M-Pesa,Completed
10532,Cash on Delivery,Completed
10533,Cash on Delivery,Failed
10534,M-Pesa,Completed
10535,M-Pesa,Completed
10536,M-Pesa,Completed
10537,Card,Completed
10538,Card,Completed
10539,Cash on Delivery,Completed
10540,M-Pesa,Completed
10541,M-Pesa,Completed
10542,Cash on Delivery,Failed
10543,Card,Completed
10544,M-Pesa,Completed
10545,M-Pesa,Completed
10546,Card,Completed
10547,M-Pesa,Completed
10548,Card,Completed
10549,Cash on Delivery,Completed
10550,M-Pesa,Completed
10551,Cash on Delivery,Completed
10552,M-Pesa,Refunded
10553,M-Pesa,Completed
10554,Cash on Delivery,Completed
10555,Cash on Delivery,Failed
10556,Card,Completed
10557,Card,Completed
10558,Card,Completed
10559,Card,Completed
10560,Cash on Delivery,Completed
10561,M-Pesa,Completed
10562,M-Pesa,Completed
10563,Cash on Delivery,Completed
10564,M-Pesa,Completed
10565,M-Pesa,Completed
10566,Cash on Delivery,Completed
10567,M-Pesa,Completed
10568,Cash on Delivery,Failed
10569,Card,Completed
10570,M-Pesa,Completed
10571,Card,Completed
10572,Card,Refunded
10573,M-Pesa,Completed
10574,Card,Completed
10575,M-Pesa,Completed
10576,Card,Completed
10577,Cash on Delivery,Completed
10578,Cash on Delivery,Completed
10579,Card,Completed
10580,Cash on Delivery,Completed
10581,Card,Completed
10582,Card,Completed
10583,Cash on Delivery,Completed
10584,Cash on Delivery,Failed
10585,Card,Refunded
10586,Cash on Delivery,Completed
10587,M-Pesa,Completed
10588,Card,Completed
10589,M-Pesa,Completed
10590,Card,Completed
10591,Cash on Delivery,Completed
10592,Card,Completed
10593,Card,Completed
10594,M-Pesa,Completed
10595,Card,Completed
10596,M-Pesa,Completed
10597,Cash on Delivery,Completed
10598,Cash on Delivery,Completed
10599,Card,Completed
10600,Card,Completed
10601,Cash on Delivery,Completed
10602,M-Pesa,Failed
10603,Cash on Delivery,Completed
10604,Cash on Delivery,Completed
10605,Cash on Delivery,Completed
10606,M-Pesa,Completed
10607,Card,Failed
10608,Cash on Delivery,Refunded
10609,Card,Completed
10610,Card,Completed
10611,M-Pesa,Completed
10612,Cash on Delivery,Completed
10613,Cash on Delivery,Completed
10614,Cash on Delivery,Completed
10615,Card,Completed
10616,M-Pesa,Completed
10617,M-Pesa,Completed
10618,M-Pesa,Completed
10619,Cash on Delivery,Completed
10620,M-Pesa,Completed
10621,Cash on Delivery,Failed
10622,Card,Completed
10623,M-Pesa,Completed
10624,Card,Completed
10625,Cash on Delivery,Failed
10626,M-Pesa,Completed
10627,Card,Completed
10628,Card,Completed
10629,M-Pesa,Completed
10630,M-Pesa,Completed
10631,Cash on Delivery,Completed
10632,M-Pesa,Completed
10633,Cash on Delivery,Failed
10634,M-Pesa,Completed
10635,Card,Completed
10636,Cash on Delivery,Completed
10637,Cash on Delivery,Completed
10638,M-Pesa,Completed
10639,M-Pesa,Completed
10640,Card,Completed
10641,M-Pesa,Completed
10642,Cash on Delivery,Completed
10643,M-Pesa,Completed
10644,Card,Completed
10645,Cash on Delivery,Completed
10646,Card,Completed
10647,Card,Failed
10648,Cash on Delivery,Completed
10649,Card,Completed
10650,M-Pesa,Completed
10651,Cash on Delivery,Completed
10652,Card,Completed
10653,Card,Completed
10654,M-Pesa,Completed
10655,M-Pesa,Completed
10656,Card,Completed
10657,Cash on Delivery,Refunded
10658,M-Pesa,Completed
10659,Cash on Delivery,Completed
10660,Card,Completed
10661,M-Pesa,Completed
10662,Cash on Delivery,Completed
10663,Card,Completed
10664,Cash on Delivery,Completed
10665,Card,Completed
10666,M-Pesa,Completed
10667,Card,Completed
10668,M-Pesa,Completed
10669,Cash on Delivery,Refunded
10670,Cash on Delivery,Failed
10671,Cash on Delivery,Completed
10672,Cash on Delivery,Completed
10673,M-Pesa,Completed
10674,Card,Completed
10675,Card,Completed
10676,Card,Completed
10677,M-Pesa,Completed
10678,Card,Completed
10679,Cash on Delivery,Completed
10680,Card,Completed
10681,Card,Completed
10682,Cash on Delivery,Completed
10683,Cash on Delivery,Completed
10684,Card,Completed
10685,Cash on Delivery,Failed
10686,Cash on Delivery,Completed
10687,M-Pesa,Completed
10688,M-Pesa,Completed
10689,Card,Completed
10690,Cash on Delivery,Completed
10691,Cash on Delivery,Completed
10692,Card,Completed
10693,M-Pesa,Completed
10694,M-Pesa,Failed
10695,Cash on Delivery,Failed
10696,Card,Completed
10697,M-Pesa,Completed
10698,Card,Completed
10699,M-Pesa,Failed
10700,M-Pesa,Completed
10701,Card,Completed
10702,M-Pesa,Completed
10703,Card,Completed
10704,M-Pesa,Completed
10705,M-Pesa,Completed
10706,Card,Completed
10707,M-Pesa,Refunded
10708,Card,Completed
10709,M-Pesa,Failed
10710,Cash on Delivery,Completed
10711,Cash on Delivery,Completed
10712,Cash on Delivery,Completed
10713,Cash on Delivery,Completed
10714,Card,Completed
10715,Cash on Delivery,Completed
10716,Card,Completed
10717,M-Pesa,Failed
10718,Cash on Delivery,Completed
10719,Card,Completed
10720,Cash on Delivery,Completed
10721,Cash on Delivery,Completed
10722,Card,Completed
10723,M-Pesa,Completed
10724,Card,Completed
10725,Card,Failed
10726,Cash on Delivery,Completed
10727,M-Pesa,Completed
10728,M-Pesa,Completed
10729,M-Pesa,Failed
10730,Cash on Delivery,Refunded
10731,Card,Completed
10732,Card,Completed
10733,M-Pesa,Completed
10734,Card,Completed
10735,M-Pesa,Failed
10736,Cash on Delivery,Completed
10737,M-Pesa,Completed
10738,M-Pesa,Completed
10739,Cash on Delivery,Completed
10740,M-Pesa,Completed
10741,Cash on Delivery,Completed
10742,Card,Completed
10743,Card,Failed
10744,Cash on Delivery,Completed
10745,Card,Completed
10746,Cash on Delivery,Completed
10747,Card,Completed
10748,Cash on Delivery,Completed
10749,Cash on Delivery,Completed
10750,Cash on Delivery,Completed
10751,Card,Completed
10752,Card,Completed
10753,Card,Completed
10754,Cash on Delivery,Completed
10755,Cash on Delivery,Completed
10756,M-Pesa,Completed
10757,Card,Completed
10758,Cash on Delivery,Completed
10759,M-Pesa,Completed
10760,Cash on Delivery,Completed
10761,M-Pesa,Completed
10762,Card,Refunded
10763,M-Pesa,Completed
10764,Card,Completed
10765,Card,Completed
10766,Cash on Delivery,Completed
10767,Cash on Delivery,Completed
10768,M-Pesa,Refunded
10769,Cash on Delivery,Completed
10770,Cash on Delivery,Completed
10771,M-Pesa,Completed
10772,M-Pesa,Completed
10773,M-Pesa,Completed
10774,Card,Completed
10775,M-Pesa,Completed
10776,M-Pesa,Completed
10777,Cash on Delivery,Failed
10778,Cash on Delivery,Completed
10779,Card,Completed
10780,Cash on Delivery,Completed
10781,Cash on Delivery,Completed
10782,M-Pesa,Completed
10783,Card,Completed
10784,Cash on Delivery,Failed
10785,Cash on Delivery,Completed
10786,Cash on Delivery,Completed
10787,M-Pesa,Completed
10788,M-Pesa,Completed
10789,Card,Completed
10790,M-Pesa,Failed
10791,M-Pesa,Completed
10792,M-Pesa,Failed
10793,Cash on Delivery,Completed
10794,Card,Completed
10795,Card,Completed
10796,Card,Completed
10797,Cash on Delivery,Completed
10798,M-Pesa,Completed
10799,Card,Completed
10800,M-Pesa,Completed
10801,M-Pesa,Completed
10802,Card,Completed
10803,Cash on Delivery,Completed
10804,Cash on Delivery,Completed
10805,Card,Completed
10806,M-Pesa,Completed
10807,M-Pesa,Completed
10808,M-Pesa,Failed
10809,M-Pesa,Completed
10810,M-Pesa,Completed
10811,Card,Completed
10812,Card,Completed
10813,M-Pesa,Completed
10814,M-Pesa,Completed
10815,Cash on Delivery,Completed
10816,Cash on Delivery,Failed
10817,Card,Failed
10818,M-Pesa,Completed
10819,Card,Failed
10820,M-Pesa,Failed
10821,Card,Completed
10822,Cash on Delivery,Completed
10823,Card,Completed
10824,Card,Failed
10825,Card,Completed
10826,Card,Failed
10827,Card,Completed
10828,Card,Completed
10829,Card,Completed
10830,M-Pesa,Completed
10831,M-Pesa,Completed
10832,M-Pesa,Failed
10833,Cash on Delivery,Completed
10834,Card,Completed
10835,Cash on Delivery,Completed
10836,Card,Completed
10837,Card,Completed
10838,Card,Completed
10839,M-Pesa,Completed
10840,Card,Completed
10841,M-Pesa,Completed
10842,M-Pesa,Failed
10843,M-Pesa,Completed
10844,M-Pesa,Completed
10845,Card,Failed
10846,M-Pesa,Completed
10847,Card,Completed
10848,M-Pesa,Completed
10849,M-Pesa,Failed
10850,Card,Completed
10851,Card,Failed
10852,M-Pesa,Completed
10853,Cash on Delivery,Completed
10854,Card,Failed
10855,Card,Completed
10856,Cash on Delivery,Completed
10857,M-Pesa,Failed
10858,Cash on Delivery,Completed
10859,Card,Completed
10860,Cash on Delivery,Completed
10861,Cash on Delivery,Completed
10862,M-Pesa,Completed
10863,Cash on Delivery,Completed
10864,Card,Completed
10865,M-Pesa,Completed
10866,Cash on Delivery,Completed
10867,Card,Completed
10868,Card,Completed
10869,Cash on Delivery,Completed
10870,Card,Completed
10871,Cash on Delivery,Failed
10872,M-Pesa,Failed
10873,Cash on Delivery,Completed
10874,M-Pesa,Completed
10875,Cash on Delivery,Completed
10876,M-Pesa,Completed
10877,Card,Failed
10878,M-Pesa,Completed
10879,M-Pesa,Completed
10880,Cash on Delivery,Completed
10881,Cash on Delivery,Completed
10882,M-Pesa,Failed
10883,Card,Completed
10884,Card,Failed
10885,Cash on Delivery,Completed
10886,Card,Refunded
10887,Cash on Delivery,Completed
10888,Card,Refunded
10889,Card,Completed
10890,Cash on Delivery,Completed
10891,M-Pesa,Completed
10892,Cash on Delivery,Completed
10893,Card,Completed
10894,Card,Completed
10895,Cash on Delivery,Failed
10896,Card,Completed
10897,M-Pesa,Failed
10898,M-Pesa,Completed
10899,Cash on Delivery,Completed
10900,Card,Completed
10901,M-Pesa,Completed
10902,Cash on Delivery,Failed
10903,Card,Completed
10904,M-Pesa,Completed
10905,M-Pesa,Completed
10906,M-Pesa,Completed
10907,Card,Completed
10908,Cash on Delivery,Completed
10909,M-Pesa,Completed
10910,Card,Completed
10911,Card,Refunded
10912,Card,Completed
10913,Card,Completed
10914,Cash on Delivery,Completed
10915,Card,Completed
10916,Cash on Delivery,Completed
10917,M-Pesa,Failed
10918,Card,Completed
10919,Card,Completed
10920,M-Pesa,Completed
10921,Card,Completed
10922,Card,Completed
10923,M-Pesa,Completed
10924,Card,Completed
10925,Card,Completed
10926,Card,Completed
10927,M-Pesa,Failed
10928,Cash on Delivery,Completed
10929,Cash on Delivery,Completed
10930,Cash on Delivery,Completed
10931,Card,Completed
10932,M-Pesa,Completed
10933,Card,Completed
10934,Cash on Delivery,Refunded
10935,Cash on Delivery,Completed
10936,M-Pesa,Completed
10937,M-Pesa,Completed
10938,M-Pesa,Completed
10939,Cash on Delivery,Completed
10940,Card,Refunded
10941,M-Pesa,Refunded
10942,Card,Completed
10943,Card,Completed
10944,Card,Completed
10945,Cash on Delivery,Completed
10946,Cash on Delivery,Completed
10947,Cash on Delivery,Refunded
10948,Cash on Delivery,Completed
10949,M-Pesa,Refunded
10950,M-Pesa,Completed
10951,Card,Completed
10952,M-Pesa,Completed
10953,Card,Completed
10954,M-Pesa,Completed
10955,Card,Failed
10956,M-Pesa,Completed
10957,M-Pesa,Completed
10958,Card,Completed
10959,Cash on Delivery,Completed
10960,Card,Completed
10961,M-Pesa,Completed
10962,Card,Refunded
10963,M-Pesa,Failed
10964,Cash on Delivery,Completed
10965,Card,Completed
10966,Cash on Delivery,Completed
10967,M-Pesa,Completed
10968,Cash on Delivery,Completed
10969,Card,Completed
10970,Card,Completed
10971,M-Pesa,Failed
10972,Card,Completed
10973,Card,Completed
10974,Card,Completed
10975,M-Pesa,Completed
10976,Cash on Delivery,Completed
10977,Cash on Delivery,Failed
10978,Card,Completed
10979,Card,Completed
10980,Card,Completed
10981,M-Pesa,Completed
10982,Card,Completed
10983,Cash on Delivery,Completed
10984,M-Pesa,Failed
10985,M-Pesa,Completed
10986,Card,Completed
10987,Cash on Delivery,Completed
10988,Card,Completed
10989,Card,Completed
10990,Cash on Delivery,Completed
10991,Card,Completed
10992,M-Pesa,Completed
10993,Card,Completed
10994,M-Pesa,Refunded
10995,Cash on Delivery,Completed
10996,Card,Completed
10997,Card,Failed
10998,Cash on Delivery,Failed
10999,Card,Completed
11000,Card,Completed
11001,Cash on Delivery,Completed
11002,Cash on Delivery,Completed
11003,M-Pesa,Completed
11004,Card,Completed
11005,Cash on Delivery,Completed
11006,Card,Failed
11007,Card,Completed
11008,Card,Completed
11009,M-Pesa,Completed
11010,Cash on Delivery,Completed
11011,M-Pesa,Completed
11012,M-Pesa,Completed
11013,M-Pesa,Failed
11014,M-Pesa,Completed
11015,Cash on Delivery,Completed
11016,Card,Completed
11017,Cash on Delivery,Completed
11018,Card,Completed
11019,M-Pesa,Completed
11020,Card,Completed
11021,Card,Completed
11022,M-Pesa,Completed
11023,Cash on Delivery,Refunded
11024,Card,Failed
11025,Cash on Delivery,Completed
11026,Cash on Delivery,Completed
11027,Cash on Delivery,Completed
11028,Card,Completed
11029,Cash on Delivery,Refunded
11030,Card,Completed
11031,Card,Completed
11032,Cash on Delivery,Completed
11033,Cash on Delivery,Completed
11034,Cash on Delivery,Completed
11035,M-Pesa,Completed
11036,Cash on Delivery,Completed
11037,Cash on Delivery,Completed
11038,Cash on Delivery,Completed
11039,Card,Completed
11040,M-Pesa,Failed
11041,Cash on Delivery,Refunded
11042,M-Pesa,Failed
11043,M-Pesa,Completed
11044,M-Pesa,Completed
11045,Cash on Delivery,Completed
11046,Card,Completed
11047,Card,Completed
11048,Card,Refunded
11049,Cash on Delivery,Completed
11050,M-Pesa,Completed
11051,Card,Completed
11052,M-Pesa,Completed
11053,Cash on Delivery,Completed
11054,Card,Completed
11055,Card,Failed
11056,Card,Completed
11057,Cash on Delivery,Completed
11058,Cash on Delivery,Completed
11059,M-Pesa,Completed
11060,Cash on Delivery,Completed
11061,Cash on Delivery,Completed
11062,Card,Completed
11063,Card,Completed
11064,Cash on Delivery,Completed
11065,M-Pesa,Refunded
11066,Card,Completed
11067,Cash on Delivery,Completed
11068,Cash on Delivery,Completed
11069,Cash on Delivery,Completed
11070,Cash on Delivery,Completed
11071,Cash on Delivery,Completed
